,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales,Item_Outlet_Sales_Predicted
4119,FDY24,OUT046,1097.0481817295254,974.7391903977081
4120,NCG43,OUT017,1512.5810604178628,1745.3542314729639
4121,FDA48,OUT013,3717.104996888556,3667.407930444468
4122,NCF55,OUT017,718.6450530389003,974.7391903977081
4123,FDL38,OUT049,1465.0864764296466,1745.3542314729639
4124,NCQ29,OUT018,3616.9332444822053,3299.218824482312
4125,FDC34,OUT017,2730.731470243086,2679.3459065892944
4126,FDP36,OUT027,1670.60853374961,1347.4911101398345
4127,FDN50,OUT010,268.46625600038817,562.6489251226145
4128,FDO23,OUT049,1575.114073853531,1745.3542314729639
4129,FDT56,OUT013,1039.5233153589313,974.7391903977081
4130,FDT13,OUT027,5145.439655057555,4217.908874124449
4131,FDZ03,OUT013,3201.984774007411,2679.3459065892944
4132,FDQ03,OUT010,679.5519336611512,700.9630571208847
4133,FDU44,OUT045,2605.646335448501,2675.75800538083
4134,FDD03,OUT049,3834.8199128747638,3667.407930444468
4135,NCH30,OUT013,1800.7900954244396,1745.3542314729639
4136,FDS60,OUT010,468.7444876490084,605.8293434810672
4137,FDG08,OUT046,2792.948515531382,2683.17334650151
4138,FDX38,OUT017,831.8399058444243,974.7391903977081
4139,FDD22,OUT017,1904.1644132004435,1745.3542314729639
4140,FDW51,OUT013,3454.9440214525084,3667.407930444468
4141,FDL09,OUT017,2792.948515531382,2679.3459065892944
4142,FDZ60,OUT045,1572.8692729448294,1745.3542314729639
4143,NCH07,OUT046,2716.259848604964,2683.17334650151
4144,NCQ41,OUT049,3266.207329972497,2679.3459065892944
4145,FDW04,OUT049,1920.5432929774595,1745.3542314729639
4146,FDI08,OUT027,5833.22703058641,5433.756941314657
4147,FDR19,OUT019,360.382530431593,606.12246714273
4148,FDV13,OUT046,1410.5439859192527,1745.3542314729639
4149,FDB52,OUT017,3933.417467547513,3667.407930444468
4150,FDZ48,OUT027,2927.5423236763745,2659.3513632292406
4151,NCO14,OUT049,817.1104308647983,974.7391903977081
4152,FDZ50,OUT013,3162.810338968646,2679.3459065892944
4153,FDN27,OUT019,345.6265779489075,560.3183514266824
4154,FDQ60,OUT013,1911.7016355909927,1745.3542314729639
4155,FDR49,OUT017,824.3379235630824,974.7391903977081
4156,DRJ35,OUT027,1828.5290922441336,1347.4911101398345
4157,DRI49,OUT017,1278.755034498223,1745.3542314729639
4158,FDB47,OUT017,3447.4420391711665,3667.407930444468
4159,FDP37,OUT010,368.86488919732733,562.6489251226145
4160,FDR26,OUT049,2910.629372793805,2679.3459065892944
4161,FDY31,OUT019,346.8909113568683,606.12246714273
4162,FDC11,OUT045,1449.8547940733595,1745.3542314729639
4163,DRP47,OUT035,3899.640370110338,3676.5237942188273
4164,NCY54,OUT018,2566.334997092465,2539.7027043541752
4165,FDR27,OUT046,1961.6510276290967,1745.3542314729639
4166,FDQ21,OUT019,361.2868218291024,560.3183514266824
4167,NCQ29,OUT035,3918.283581117013,3676.5237942188273
4168,FDJ02,OUT046,2359.0062043778307,2683.17334650151
4169,FDE21,OUT018,1630.8014154536484,1682.2463033346698
4170,FDM39,OUT046,3012.927953343545,2683.17334650151
4171,FDZ01,OUT017,1712.347284152796,1745.3542314729639
4172,NCB19,OUT018,1177.0984002745026,1682.2463033346698
4173,FDU03,OUT046,3116.1111737384917,2683.17334650151
4174,FDP27,OUT049,3203.3244491125347,2679.3459065892944
4175,DRF01,OUT045,2165.6786624158576,2675.75800538083
4176,FDM03,OUT049,1704.58744852995,1745.3542314729639
4177,FDV01,OUT046,2598.251030697663,2683.17334650151
4178,FDS16,OUT046,2242.2773597256974,2683.17334650151
4179,FDO45,OUT035,1418.2557490455897,1745.3542314729639
4180,NCX06,OUT035,3155.78624081614,2695.1974241952094
4181,FDP13,OUT046,733.1166746770219,974.7391903977081
4182,NCR38,OUT018,3634.7866160188387,3299.218824482312
4183,FDA01,OUT013,992.1768294113893,974.7391903977081
4184,FDT26,OUT017,1909.0500548918296,1745.3542314729639
4185,FDD44,OUT027,5933.322778605568,5433.756941314657
4186,FDB26,OUT013,931.5433167502721,974.7391903977081
4187,FDP45,OUT019,745.2381887506406,697.4415557293636
4188,NCP55,OUT046,993.7743578580178,974.7391903977081
4189,FDT23,OUT017,1292.5334864279303,1745.3542314729639
4190,FDO51,OUT045,755.4756866795567,974.7391903977081
4191,FDA44,OUT046,993.7743578580178,974.7391903977081
4192,NCJ31,OUT018,3615.423539717988,3299.218824482312
4193,FDX37,OUT045,1564.5673333501175,1745.3542314729639
4194,NCD18,OUT049,3765.0615256279534,3667.407930444468
4195,FDN40,OUT027,3871.4023834296636,4217.908874124449
4196,FDL33,OUT017,3266.465183314001,2679.3459065892944
4197,DRF48,OUT035,3193.745238430884,2695.1974241952094
4198,FDW08,OUT035,1728.7164870222393,1745.3542314729639
4199,FDX39,OUT018,3338.069998511845,3299.218824482312
4200,FDB38,OUT049,2730.473616901582,2679.3459065892944
4201,FDY46,OUT018,2986.4012288550434,2539.7027043541752
4202,NCB06,OUT049,2722.97163462024,2679.3459065892944
4203,FDA34,OUT035,2868.656904771391,2695.1974241952094
4204,FDA35,OUT045,1892.5543126005994,1745.3542314729639
4205,FDQ07,OUT035,3630.388959870632,3676.5237942188273
4206,FDU32,OUT045,1822.1730164211301,1745.3542314729639
4207,FDU26,OUT013,1884.2080916147352,1745.3542314729639
4208,FDU13,OUT010,358.18394249361563,605.8293434810672
4209,FDO09,OUT035,3995.066138544625,3676.5237942188273
4210,FDW03,OUT019,315.98666935652113,560.3183514266824
4211,FDB38,OUT013,2721.631959515116,2679.3459065892944
4212,FDL26,OUT010,368.6387328600254,605.8293434810672
4213,NCN43,OUT045,1885.0523303192572,1745.3542314729639
4214,FDH08,OUT045,3739.397815378146,3667.407930444468
4215,NCC31,OUT019,406.73220106693907,606.12246714273
4216,FDH14,OUT035,2015.7977163448666,1745.3542314729639
4217,FDL40,OUT017,1565.3206230922242,1745.3542314729639
4218,FDD20,OUT035,1967.445852753392,1745.3542314729639
4219,NCV53,OUT035,3951.1893072508337,3676.5237942188273
4220,FDD16,OUT045,1068.9352953642342,974.7391903977081
4221,FDP24,OUT035,1870.4952306630373,1745.3542314729639
4222,FDQ25,OUT045,2723.8518005028845,2675.75800538083
4223,FDM38,OUT035,950.8396148586563,975.2677335452612
4224,NCT18,OUT010,461.77484829222834,605.8293434810672
4225,FDM34,OUT049,1953.8911920062505,1745.3542314729639
4226,DRH37,OUT010,423.74459377423096,605.8293434810672
4227,NCE07,OUT013,2218.706227359605,2679.3459065892944
4228,FDG12,OUT013,1899.9505441638598,1745.3542314729639
4229,FDB59,OUT010,578.0057728374329,605.8293434810672
4230,FDS10,OUT018,2757.319834642661,2539.7027043541752
4231,FDN21,OUT010,416.19865637310386,605.8293434810672
4232,FDM02,OUT045,1362.7974390610366,1745.3542314729639
4233,FDO44,OUT049,1760.6129724015984,1745.3542314729639
4234,NCN17,OUT017,1636.501876585063,1745.3542314729639
4235,FDH16,OUT018,1241.4847240731362,1682.2463033346698
4236,FDL44,OUT046,2723.229487961744,2683.17334650151
4237,FDY47,OUT017,1893.3076023427054,1745.3542314729639
4238,DRI39,OUT046,993.7743578580178,974.7391903977081
4239,NCX54,OUT018,1401.7317848493624,1682.2463033346698
4240,FDE59,OUT046,754.6783752012617,974.7391903977081
4241,FDO46,OUT045,3141.987569706884,2675.75800538083
4242,DRE13,OUT046,1389.498922203418,1745.3542314729639
4243,FDW14,OUT013,1400.256399277093,1745.3542314729639
4244,FDF35,OUT046,1665.5655593906445,1745.3542314729639
4245,FDO50,OUT019,267.4949792893271,560.3183514266824
4246,DRF49,OUT017,1833.2046473240966,1745.3542314729639
4247,FDT60,OUT049,1893.0497490012008,1745.3542314729639
4248,FDP38,OUT045,839.806041433578,974.7391903977081
4249,FDA31,OUT027,4420.383306692429,4217.908874124449
4250,FDY52,OUT010,67.22445380593665,572.447752831895
4251,FDD03,OUT027,5850.414222253214,5433.756941314657
4252,FDN52,OUT018,1140.9053316523073,1682.2463033346698
4253,FDU20,OUT010,341.869597906209,562.6489251226145
4254,FDD22,OUT035,1728.7164870222393,1745.3542314729639
4255,NCB55,OUT019,53.83280063544228,573.2869745695981
4256,FDN27,OUT045,1791.6014762718573,1745.3542314729639
4257,FDD16,OUT013,1221.1068423971262,1745.3542314729639
4258,FDW48,OUT046,1260.1543007602854,1745.3542314729639
4259,DRN35,OUT045,741.0828102661757,974.7391903977081
4260,FDX25,OUT049,3108.3513381156463,2679.3459065892944
4261,DRD49,OUT049,3867.332829710707,3667.407930444468
4262,FDE21,OUT019,330.1845255718393,560.3183514266824
4263,FDN44,OUT035,2777.3761766775133,2695.1974241952094
4264,DRC01,OUT049,831.5820525029202,974.7391903977081
4265,NCK30,OUT046,3890.072979178284,3656.724596852401
4266,FDU39,OUT013,1032.0213330775896,974.7391903977081
4267,FDB49,OUT013,1624.5645376506452,1745.3542314729639
4268,FDS12,OUT045,1838.208755199241,1745.3542314729639
4269,FDR57,OUT018,2467.9248831819737,2539.7027043541752
4270,FDX22,OUT027,5451.340076334721,5433.756941314657
4271,FDC60,OUT013,1387.9013937567895,1745.3542314729639
4272,NCE42,OUT049,3827.850273517984,3667.407930444468
4273,NCK42,OUT049,3523.955713449677,3667.407930444468
4274,DRE01,OUT017,3827.7620433887932,3667.407930444468
4275,FDE57,OUT018,1906.3409310211441,2539.7027043541752
4276,DRK59,OUT019,682.9698225107313,697.4415557293636
4277,FDB10,OUT027,5820.0201088447375,5433.756941314657
4278,FDQ25,OUT046,2792.948515531382,2683.17334650151
4279,FDY26,OUT017,3454.9440214525084,3667.407930444468
4280,FDG28,OUT049,3904.286747474902,3667.407930444468
4281,FDM14,OUT049,1704.58744852995,1745.3542314729639
4282,NCH29,OUT049,1633.4061950371108,1745.3542314729639
4283,FDD48,OUT049,1901.2902192689842,1745.3542314729639
4284,FDC17,OUT045,3387.444834870639,3667.407930444468
4285,DRH49,OUT027,2217.0388853299614,2659.3513632292406
4286,FDN44,OUT018,2511.087591160949,2539.7027043541752
4287,FDC29,OUT045,1839.9533398633325,1745.3542314729639
4288,DRK01,OUT019,257.46764848334067,560.3183514266824
4289,FDD48,OUT017,1909.0500548918296,1745.3542314729639
4290,FDB59,OUT013,3307.9945386056593,2679.3459065892944
4291,FDY45,OUT010,710.594286492863,700.9630571208847
4292,FDX60,OUT035,1352.3689111974622,1745.3542314729639
4293,FDT09,OUT010,350.25599675815585,562.6489251226145
4294,DRB24,OUT018,2195.350745061781,2539.7027043541752
4295,FDL13,OUT035,3925.7901200189613,3676.5237942188273
4296,FDN16,OUT035,1733.6021287136261,1745.3542314729639
4297,FDK57,OUT013,1947.66587520974,1745.3542314729639
4298,FDO22,OUT027,2165.020387336127,2659.3513632292406
4299,FDC57,OUT010,535.3989426543892,605.8293434810672
4300,FDZ13,OUT027,1522.1147036991806,1347.4911101398345
4301,FDW27,OUT013,2405.895113415948,2679.3459065892944
4302,FDX10,OUT049,732.8588213355181,974.7391903977081
4303,FDY08,OUT018,1906.6444449422575,2539.7027043541752
4304,FDA49,OUT017,1339.584220042906,1745.3542314729639
4305,FDC32,OUT018,1315.5480818782735,1682.2463033346698
4306,FDO04,OUT035,938.4846093383528,975.2677335452612
4307,NCZ54,OUT013,2707.1603378769933,2679.3459065892944
4308,FDY40,OUT045,847.3080237149197,974.7391903977081
4309,FDW36,OUT045,1635.748586842957,1745.3542314729639
4310,FDE11,OUT017,3200.9735325021975,2679.3459065892944
4311,DRE37,OUT045,3134.485587425542,2675.75800538083
4312,NCK19,OUT017,3266.465183314001,2679.3459065892944
4313,FDT19,OUT035,2854.1326652998205,2695.1974241952094
4314,FDE56,OUT045,1122.5198401356204,974.7391903977081
4315,FDZ57,OUT010,320.64920522080035,562.6489251226145
4316,FDB35,OUT035,1633.1924368427883,1745.3542314729639
4317,FDF09,OUT010,-87.58359391604144,572.447752831895
4318,FDO34,OUT046,2785.4465332500395,2683.17334650151
4319,FDA55,OUT046,3738.218111917895,3656.724596852401
4320,NCM18,OUT035,1117.2790244896253,975.2677335452612
4321,FDJ20,OUT019,361.59033575021584,560.3183514266824
4322,DRQ35,OUT019,361.2868218291024,560.3183514266824
4323,FDG02,OUT013,3206.8371074233787,2679.3459065892944
4324,NCU29,OUT018,2022.6334806435598,2539.7027043541752
4325,FDL27,OUT027,1828.5290922441336,1347.4911101398345
4326,NCA54,OUT035,3016.6387808024456,2695.1974241952094
4327,FDJ32,OUT035,1055.9052385600141,975.2677335452612
4328,FDB21,OUT019,718.6019591718965,697.4415557293636
4329,FDR46,OUT035,2288.9220661601253,2695.1974241952094
4330,FDZ32,OUT046,1644.0038588664047,1745.3542314729639
4331,DRF36,OUT017,3208.434635870007,2679.3459065892944
4332,NCU54,OUT017,3440.472399814387,3667.407930444468
4333,NCI31,OUT017,725.6146923956802,974.7391903977081
4334,DRA59,OUT035,3226.056538412386,2695.1974241952094
4335,NCC55,OUT045,748.5847925475175,974.7391903977081
4336,FDE44,OUT018,733.2947676438849,975.8248691725796
4337,NCN26,OUT018,1682.4365364529115,1682.2463033346698
4338,FDC11,OUT049,1489.2645175438417,1745.3542314729639
4339,FDV24,OUT035,2420.789449268213,2695.1974241952094
4340,FDR40,OUT019,237.76482891189946,560.3183514266824
4341,NCQ17,OUT049,2722.97163462024,2679.3459065892944
4342,FDC46,OUT045,3095.311152386777,2675.75800538083
4343,NCM18,OUT046,1119.4372426295151,974.7391903977081
4344,FDK16,OUT046,1575.3719271950354,1745.3542314729639
4345,FDI28,OUT017,1260.1543007602854,1745.3542314729639
4346,FDS11,OUT018,3506.885884130172,3299.218824482312
4347,DRD13,OUT046,1058.0634566999038,974.7391903977081
4348,FDL36,OUT035,1426.789505542359,1745.3542314729639
4349,FDI27,OUT013,846.7497663206572,974.7391903977081
4350,FDJ53,OUT019,353.20393689826886,560.3183514266824
4351,FDS44,OUT045,3824.49375101664,3667.407930444468
4352,FDE28,OUT046,3779.7910006075813,3656.724596852401
4353,FDQ33,OUT018,2195.350745061781,2539.7027043541752
4354,FDB37,OUT017,3875.0926653335528,3667.407930444468
4355,FDQ31,OUT045,1305.380754619183,1745.3542314729639
4356,NCQ05,OUT046,2407.492641862576,2683.17334650151
4357,FDE10,OUT013,1884.2080916147352,1745.3542314729639
4358,FDF38,OUT017,745.4716801973258,974.7391903977081
4359,FDE50,OUT019,513.8395890753128,606.12246714273
4360,DRG37,OUT010,368.6387328600254,605.8293434810672
4361,NCH06,OUT049,3889.8151258367798,3667.407930444468
4362,FDY14,OUT045,3853.366617747747,3667.407930444468
4363,FDO27,OUT017,1504.075693823576,1745.3542314729639
4364,FDQ19,OUT049,3852.7378103344067,3667.407930444468
4365,FDZ26,OUT019,689.4535376101571,697.4415557293636
4366,FDN51,OUT013,3980.316817897925,3667.407930444468
4367,FDK20,OUT035,2015.7977163448666,1745.3542314729639
4368,FDD40,OUT018,3049.2841097150063,2539.7027043541752
4369,DRI25,OUT018,878.7218307346169,975.8248691725796
4370,FDH56,OUT017,1853.2288274714374,1745.3542314729639
4371,FDI36,OUT027,5245.25502119337,4217.908874124449
4372,DRH11,OUT018,878.7218307346169,975.8248691725796
4373,NCV18,OUT017,1365.0552324323658,1745.3542314729639
4374,DRI01,OUT049,2785.188679908536,2679.3459065892944
4375,DRE48,OUT049,3316.8361959921253,2679.3459065892944
4376,FDS51,OUT035,1126.8650044363608,975.2677335452612
4377,FDM38,OUT017,844.1949113647279,974.7391903977081
4378,FDB60,OUT027,5273.549385743522,4217.908874124449
4379,FDY58,OUT035,3826.435707042008,3676.5237942188273
4380,FDY22,OUT045,2173.1806446972,2675.75800538083
4381,FDF11,OUT027,5930.2727777117225,5433.756941314657
4382,FDZ51,OUT035,1604.1287540372068,1745.3542314729639
4383,FDQ45,OUT017,3116.1111737384917,2679.3459065892944
4384,FDF17,OUT035,3320.611872029772,2695.1974241952094
4385,NCF31,OUT027,3864.432744072884,4217.908874124449
4386,FDA37,OUT013,1952.5515169011264,1745.3542314729639
4387,FDO51,OUT046,794.2025146239295,974.7391903977081
4388,FDF34,OUT013,3307.9945386056593,2679.3459065892944
4389,FDD57,OUT018,1293.5186492902797,1682.2463033346698
4390,FDO37,OUT046,3801.35270113182,3656.724596852401
4391,FDR49,OUT049,824.0800702215785,974.7391903977081
4392,FDS39,OUT049,2118.2249744804362,2679.3459065892944
4393,FDI48,OUT027,1554.7017875129554,1347.4911101398345
4394,DRM35,OUT049,3012.670100002041,2679.3459065892944
4395,FDV57,OUT035,3170.257862454262,2695.1974241952094
4396,FDZ55,OUT013,2714.1299772337743,2679.3459065892944
4397,FDI28,OUT035,1281.4091453211156,1745.3542314729639
4398,FDS21,OUT045,1057.0241856475377,974.7391903977081
4399,FDT34,OUT013,1695.745791143484,1745.3542314729639
4400,DRI25,OUT035,930.982627057011,975.2677335452612
4401,FDT47,OUT010,276.0436149497496,562.6489251226145
4402,DRH39,OUT045,1259.667210303213,1745.3542314729639
4403,NCD54,OUT045,2158.709023059077,2675.75800538083
4404,FDU16,OUT027,2296.5492469755177,2659.3513632292406
4405,NCW29,OUT045,1885.0523303192572,1745.3542314729639
4406,FDV25,OUT027,5697.766655316816,5433.756941314657
4407,FDM56,OUT035,1657.756721145893,1745.3542314729639
4408,FDZ04,OUT027,1828.5290922441336,1347.4911101398345
4409,FDG59,OUT019,-60.610533915519504,573.2869745695981
4410,FDI56,OUT045,1355.295456779695,1745.3542314729639
4411,FDS33,OUT035,1486.599174331981,1745.3542314729639
4412,FDC23,OUT049,2898.843174289253,2679.3459065892944
4413,FDT11,OUT049,3210.826431393877,2679.3459065892944
4414,FDG17,OUT045,3824.49375101664,3667.407930444468
4415,FDZ44,OUT045,1788.985135681902,1745.3542314729639
4416,FDJ52,OUT013,2714.1299772337743,2679.3459065892944
4417,DRI23,OUT046,2723.229487961744,2683.17334650151
4418,DRE15,OUT010,196.52018446137063,562.6489251226145
4419,NCF07,OUT013,1620.4327265003126,1745.3542314729639
4420,NCR29,OUT049,993.5165045165137,974.7391903977081
4421,FDE44,OUT019,-64.99600437805557,573.2869745695981
4422,FDT23,OUT035,1313.78833098876,1745.3542314729639
4423,NCG06,OUT017,3926.447828190733,3667.407930444468
4424,NCU41,OUT010,572.6975532434683,605.8293434810672
4425,FDH46,OUT017,1712.347284152796,1745.3542314729639
4426,FDV31,OUT013,3003.828442615575,2679.3459065892944
4427,NCT41,OUT027,3871.4023834296636,4217.908874124449
4428,FDE22,OUT027,4310.982107432033,4217.908874124449
4429,FDC26,OUT045,1592.282364942868,1745.3542314729639
4430,DRF51,OUT017,745.4716801973258,974.7391903977081
4431,NCY53,OUT019,345.32306402779403,560.3183514266824
4432,FDY21,OUT017,3266.125845152198,2679.3459065892944
4433,FDL27,OUT013,1056.4659282532753,974.7391903977081
4434,FDZ34,OUT049,3295.2710127780792,2679.3459065892944
4435,NCF43,OUT010,328.58693300802827,605.8293434810672
4436,FDC21,OUT035,1681.2944422053454,1745.3542314729639
4437,FDL26,OUT013,2581.6495376883513,2679.3459065892944
4438,FDT25,OUT010,349.9524828370424,562.6489251226145
4439,NCR30,OUT046,1051.0938173431236,974.7391903977081
4440,DRL23,OUT019,315.6831554354076,560.3183514266824
4441,NCR05,OUT049,3309.334213710783,2679.3459065892944
4442,NCE19,OUT018,811.1186787167194,975.8248691725796
4443,FDY07,OUT035,772.1873086823947,975.2677335452612
4444,FDB10,OUT017,3765.797191069998,3667.407930444468
4445,FDP57,OUT013,1695.745791143484,1745.3542314729639
4446,FDU48,OUT019,331.68003029174696,560.3183514266824
4447,FDH48,OUT035,1353.3370823223945,1745.3542314729639
4448,FDO33,OUT035,1925.4192577612732,1745.3542314729639
4449,NCU29,OUT045,2341.0122674240342,2675.75800538083
4450,FDW35,OUT046,755.436127301369,974.7391903977081
4451,FDH05,OUT010,679.5519336611512,700.9630571208847
4452,FDP26,OUT049,1652.2797620216695,1745.3542314729639
4453,DRG27,OUT035,723.4564742557909,975.2677335452612
4454,FDQ33,OUT046,2407.492641862576,2683.17334650151
4455,FDH20,OUT010,267.79782409812196,562.6489251226145
4456,FDV14,OUT046,1389.498922203418,1745.3542314729639
4457,DRD01,OUT046,1013.6313456596629,974.7391903977081
4458,NCI17,OUT049,1575.114073853531,1745.3542314729639
4459,FDF39,OUT010,747.2726494264259,700.9630571208847
4460,FDX37,OUT046,1704.8453018714542,1745.3542314729639
4461,NCX17,OUT035,3889.224454932038,3676.5237942188273
4462,FDN03,OUT013,3928.31286784712,3667.407930444468
4463,NCS41,OUT010,488.36335542368727,605.8293434810672
4464,FDH34,OUT045,3095.311152386777,2675.75800538083
4465,NCX53,OUT018,1906.6444449422575,2539.7027043541752
4466,FDY31,OUT046,2407.492641862576,2683.17334650151
4467,FDD20,OUT017,1913.2991640376215,1745.3542314729639
4468,FDE51,OUT045,847.3080237149197,974.7391903977081
4469,FDV27,OUT046,1339.584220042906,1745.3542314729639
4470,FDF16,OUT035,2461.639330578346,2695.1974241952094
4471,FDZ02,OUT049,1514.2726308484814,1745.3542314729639
4472,NCK05,OUT045,1049.5222033661958,974.7391903977081
4473,FDM12,OUT027,5091.829890546173,4217.908874124449
4474,NCA05,OUT018,2195.350745061781,2539.7027043541752
4475,FDX33,OUT045,2661.6347552145885,2675.75800538083
4476,FDM25,OUT049,2947.1950378807283,2679.3459065892944
4477,FDE41,OUT018,1118.8758990643132,1682.2463033346698
4478,FDW14,OUT045,1369.6883331930762,1745.3542314729639
4479,NCD30,OUT046,1524.9360659381664,1745.3542314729639
4480,FDB23,OUT010,635.4065836189689,700.9630571208847
4481,FDF45,OUT046,1065.5654389812455,974.7391903977081
4482,FDW20,OUT017,1954.1490453477552,1745.3542314729639
4483,FDF47,OUT045,3697.2704336263214,3667.407930444468
4484,NCR05,OUT019,584.0249837854178,606.12246714273
4485,DRB01,OUT046,3203.5823024540387,2683.17334650151
4486,FDE36,OUT013,2721.631959515116,2679.3459065892944
4487,FDU56,OUT049,3164.1500140737708,2679.3459065892944
4488,FDB23,OUT049,3767.0239413819722,3667.407930444468
4489,FDN48,OUT049,1457.584494148305,1745.3542314729639
4490,FDS43,OUT013,3194.4827917260686,2679.3459065892944
4491,NCN05,OUT013,3155.3083566873042,2679.3459065892944
4492,NCL53,OUT049,2910.629372793805,2679.3459065892944
4493,FDL56,OUT046,1344.6044356275636,1745.3542314729639
4494,FDH17,OUT018,1359.3178176994757,1682.2463033346698
4495,FDP37,OUT046,1983.2127281533365,1745.3542314729639
4496,FDG09,OUT019,513.8395890753128,606.12246714273
4497,FDA55,OUT045,3675.708733102083,3667.407930444468
4498,FDX31,OUT049,3842.321895156106,3667.407930444468
4499,FDJ41,OUT045,3860.8686000290886,3667.407930444468
4500,DRC24,OUT045,2524.268673977779,2675.75800538083
4501,FDQ21,OUT035,2008.2957340635248,1745.3542314729639
4502,NCT54,OUT045,1465.8553971281408,1745.3542314729639
4503,FDH08,OUT049,3756.4020639463774,3667.407930444468
4504,FDY38,OUT018,3580.094916977936,3299.218824482312
4505,DRM11,OUT010,746.9691355053127,700.9630571208847
4506,FDG32,OUT049,3770.498617654966,3667.407930444468
4507,NCH18,OUT046,3861.078378916317,3656.724596852401
4508,FDI20,OUT035,3501.588727886937,3676.5237942188273
4509,FDA33,OUT018,2195.350745061781,2539.7027043541752
4510,FDN45,OUT013,3717.104996888556,3667.407930444468
4511,FDT45,OUT010,37.291931117351155,572.447752831895
4512,FDR32,OUT035,3833.9376893233502,3676.5237942188273
4513,FDA48,OUT017,3568.74028887352,3667.407930444468
4514,FDN23,OUT017,2242.2773597256974,2679.3459065892944
4515,NCR18,OUT035,746.3082698046994,975.2677335452612
4516,FDD45,OUT046,1531.9057052949465,1745.3542314729639
4517,FDI22,OUT018,3215.699150308902,3299.218824482312
4518,FDT09,OUT013,1952.5515169011264,1745.3542314729639
4519,DRC24,OUT027,3871.4023834296636,4217.908874124449
4520,FDT39,OUT046,2414.9946241439184,2683.17334650151
4521,FDX28,OUT045,1559.6816916587313,1745.3542314729639
4522,FDA50,OUT018,1293.5186492902797,1682.2463033346698
4523,FDT33,OUT027,4427.885288973771,4217.908874124449
4524,FDQ60,OUT049,1920.5432929774595,1745.3542314729639
4525,NCM19,OUT018,1571.0724838760066,1682.2463033346698
4526,FDF40,OUT046,3904.5446008164063,3656.724596852401
4527,NCI30,OUT035,3944.219667894053,3676.5237942188273
4528,FDK34,OUT049,3867.332829710707,3667.407930444468
4529,FDA38,OUT027,5911.945846653985,5433.756941314657
4530,FDT02,OUT045,748.5847925475175,974.7391903977081
4531,FDC11,OUT017,1489.5223708853464,1745.3542314729639
4532,FDD08,OUT046,725.6146923956802,974.7391903977081
4533,NCS29,OUT046,3933.417467547513,3656.724596852401
4534,DRI03,OUT010,468.7444876490084,605.8293434810672
4535,FDK48,OUT035,1083.3987825362722,975.2677335452612
4536,FDM52,OUT049,2407.234788521072,2679.3459065892944
4537,FDP49,OUT035,1028.1818048050513,975.2677335452612
4538,DRA24,OUT046,2730.731470243086,2683.17334650151
4539,NCJ43,OUT049,2778.219040551756,2679.3459065892944
4540,FDE11,OUT045,3131.8768174737,2675.75800538083
4541,FDP01,OUT049,2400.3342317079073,2679.3459065892944
4542,FDQ59,OUT018,1184.3715535523959,1682.2463033346698
4543,FDA43,OUT019,576.4189560141617,606.12246714273
4544,FDL14,OUT017,2414.9946241439184,2679.3459065892944
4545,FDV50,OUT010,349.9524828370424,562.6489251226145
4546,FDT01,OUT027,5409.168916398936,5433.756941314657
4547,NCC42,OUT035,1964.829512163436,1745.3542314729639
4548,FDO28,OUT046,1849.240386102208,1745.3542314729639
4549,FDD32,OUT019,230.1874699625381,560.3183514266824
4550,FDV45,OUT035,3257.728991169809,2695.1974241952094
4551,NCW17,OUT019,361.2868218291024,560.3183514266824
4552,NCJ17,OUT027,2259.911298226893,2659.3513632292406
4553,NCF18,OUT049,3259.2376906157174,2679.3459065892944
4554,FDP01,OUT045,2331.495370020913,2675.75800538083
4555,FDH24,OUT045,2654.1327729332465,2675.75800538083
4556,FDI38,OUT027,5451.340076334721,5433.756941314657
4557,FDX03,OUT035,779.6892909637364,975.2677335452612
4558,FDY28,OUT046,3538.6851884293037,3656.724596852401
4559,FDN34,OUT018,2573.608150370358,2539.7027043541752
4560,FDJ02,OUT045,2289.909489349333,2675.75800538083
4561,FDW40,OUT019,308.1880269640465,606.12246714273
4562,FDX03,OUT017,781.8475091036258,974.7391903977081
4563,FDE17,OUT027,3878.904365711006,4217.908874124449
4564,FDT58,OUT046,2785.4465332500395,2683.17334650151
4565,FDI38,OUT013,3416.6178541474737,3667.407930444468
4566,FDW22,OUT035,3778.7536678856677,3676.5237942188273
4567,FDS15,OUT027,2831.5290023375865,2659.3513632292406
4568,NCX06,OUT013,3092.5400413724,2679.3459065892944
4569,DRK47,OUT035,3826.435707042008,3676.5237942188273
4570,FDC23,OUT027,4734.257967921792,4217.908874124449
4571,FDM56,OUT010,282.3193838553537,562.6489251226145
4572,FDP21,OUT046,3215.9366181513487,2683.17334650151
4573,FDP58,OUT046,3568.74028887352,3656.724596852401
4574,FDA27,OUT019,745.2381887506406,697.4415557293636
4575,FDK41,OUT019,223.3540853720137,560.3183514266824
4576,NCH42,OUT046,3765.3193789694574,3656.724596852401
4577,FDG29,OUT045,770.9042451718643,974.7391903977081
4578,FDW15,OUT018,2195.654258982894,2539.7027043541752
4579,FDD28,OUT018,926.0683166821584,975.8248691725796
4580,FDQ37,OUT049,3295.2710127780792,2679.3459065892944
4581,FDC23,OUT035,3055.2884435547626,2695.1974241952094
4582,FDV13,OUT035,1489.2155149219366,1745.3542314729639
4583,FDK33,OUT046,3447.4420391711665,3656.724596852401
